Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Thorax_length
Rockhampton,-23.4,150.48,2008,2008,18,male,2,0.97
Rockhampton,-23.4,150.48,2008,2008,18,male,2,0.97
Rockhampton,-23.4,150.48,2008,2008,18,male,2,0.97
Rockhampton,-23.4,150.48,2008,2008,25,male,2,0.87
Rockhampton,-23.4,150.48,2008,2008,25,male,2,0.88
Rockhampton,-23.4,150.48,2008,2008,25,male,2,0.92
Rockhampton,-23.4,150.48,2008,2008,25,male,2,0.93
Rockhampton,-23.4,150.48,2008,2008,25,male,2,0.93
Rockhampton,-23.4,150.48,2008,2008,25,male,2,0.93
Rockhampton,-23.4,150.48,2008,2008,25,male,2,0.93
Rockhampton,-23.4,150.48,2008,2008,25,male,2,0.93
Rockhampton,-23.4,150.48,2008,2008,25,male,2,0.93
Rockhampton,-23.4,150.48,2008,2008,25,male,2,0.97
Rockhampton,-23.4,150.48,2008,2008,29,male,2,0.88
Rockhampton,-23.4,150.48,2008,2008,29,male,2,0.78
Rockhampton,-23.4,150.48,2008,2008,29,male,2,0.85
Rockhampton,-23.4,150.48,2008,2008,29,male,2,0.78
Rockhampton,-23.4,150.48,2008,2008,29,male,2,0.85
Rockhampton,-23.4,150.48,2008,2008,29,male,2,0.82
Rockhampton,-23.4,150.48,2008,2008,29,male,2,0.83
Rockhampton,-23.4,150.48,2008,2008,29,male,2,0.83
Rockhampton,-23.4,150.48,2008,2008,29,male,2,0.85
Rockhampton,-23.4,150.48,2008,2008,29,male,2,0.83
Rockhampton,-23.4,150.48,2008,2008,18,female,3,1.00
Rockhampton,-23.4,150.48,2008,2008,18,female,3,1.02
Rockhampton,-23.4,150.48,2008,2008,18,female,3,1.02
Rockhampton,-23.4,150.48,2008,2008,18,female,3,1.03
Rockhampton,-23.4,150.48,2008,2008,18,female,3,1.03
Rockhampton,-23.4,150.48,2008,2008,18,female,3,1.05
Rockhampton,-23.4,150.48,2008,2008,18,female,3,1.05
Rockhampton,-23.4,150.48,2008,2008,18,female,3,1.07
Rockhampton,-23.4,150.48,2008,2008,18,female,3,1.07
Rockhampton,-23.4,150.48,2008,2008,18,female,3,1.08
Rockhampton,-23.4,150.48,2008,2008,25,female,3,1.00
Rockhampton,-23.4,150.48,2008,2008,25,female,3,1.00
Rockhampton,-23.4,150.48,2008,2008,25,female,3,1.00
Rockhampton,-23.4,150.48,2008,2008,25,female,3,1.00
Rockhampton,-23.4,150.48,2008,2008,25,female,3,1.00
Rockhampton,-23.4,150.48,2008,2008,25,female,3,1.00
Rockhampton,-23.4,150.48,2008,2008,25,female,3,1.02
Rockhampton,-23.4,150.48,2008,2008,25,female,3,1.03
Rockhampton,-23.4,150.48,2008,2008,25,female,3,1.03
Rockhampton,-23.4,150.48,2008,2008,25,female,3,1.07
Rockhampton,-23.4,150.48,2008,2008,29,female,3,0.93
Rockhampton,-23.4,150.48,2008,2008,29,female,3,0.93
Rockhampton,-23.4,150.48,2008,2008,29,female,3,0.93
Rockhampton,-23.4,150.48,2008,2008,29,female,3,0.93
Rockhampton,-23.4,150.48,2008,2008,29,female,3,0.95
Rockhampton,-23.4,150.48,2008,2008,29,female,3,0.97
Rockhampton,-23.4,150.48,2008,2008,29,female,3,0.95
Rockhampton,-23.4,150.48,2008,2008,29,female,3,0.97
Rockhampton,-23.4,150.48,2008,2008,29,female,3,0.85
Rockhampton,-23.4,150.48,2008,2008,29,female,3,0.93
Rockhampton,-23.4,150.48,2008,2008,18,male,3,0.92
Rockhampton,-23.4,150.48,2008,2008,18,male,3,0.92
Rockhampton,-23.4,150.48,2008,2008,18,male,3,0.92
Rockhampton,-23.4,150.48,2008,2008,18,male,3,0.92
Rockhampton,-23.4,150.48,2008,2008,18,male,3,0.93
Rockhampton,-23.4,150.48,2008,2008,18,male,3,0.93
Rockhampton,-23.4,150.48,2008,2008,18,male,3,0.95
Rockhampton,-23.4,150.48,2008,2008,18,male,3,0.97
Rockhampton,-23.4,150.48,2008,2008,18,male,3,0.97
Rockhampton,-23.4,150.48,2008,2008,18,male,3,0.97
Rockhampton,-23.4,150.48,2008,2008,18,male,3,0.97
Rockhampton,-23.4,150.48,2008,2008,25,male,3,0.83
Rockhampton,-23.4,150.48,2008,2008,25,male,3,0.87
Rockhampton,-23.4,150.48,2008,2008,25,male,3,0.87
Rockhampton,-23.4,150.48,2008,2008,25,male,3,0.88
Rockhampton,-23.4,150.48,2008,2008,25,male,3,0.88
Rockhampton,-23.4,150.48,2008,2008,25,male,3,0.90
Rockhampton,-23.4,150.48,2008,2008,25,male,3,0.90
Rockhampton,-23.4,150.48,2008,2008,25,male,3,0.90
Rockhampton,-23.4,150.48,2008,2008,25,male,3,0.90
Rockhampton,-23.4,150.48,2008,2008,25,male,3,0.93
Rockhampton,-23.4,150.48,2008,2008,29,male,3,0.83
Rockhampton,-23.4,150.48,2008,2008,29,male,3,0.83
Rockhampton,-23.4,150.48,2008,2008,29,male,3,0.83
Rockhampton,-23.4,150.48,2008,2008,29,male,3,0.87
Rockhampton,-23.4,150.48,2008,2008,29,male,3,0.83
Rockhampton,-23.4,150.48,2008,2008,29,male,3,0.82
Rockhampton,-23.4,150.48,2008,2008,29,male,3,0.87
Rockhampton,-23.4,150.48,2008,2008,29,male,3,0.85
Rockhampton,-23.4,150.48,2008,2008,29,male,3,0.83
Rockhampton,-23.4,150.48,2008,2008,29,male,3,0.83
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.00
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.00
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.03
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.05
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.05
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.08
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.10
Maryborough,-25.53,152.68,2008,2008,25,female,1,0.93
Maryborough,-25.53,152.68,2008,2008,25,female,1,0.97
Maryborough,-25.53,152.68,2008,2008,25,female,1,1.00
Maryborough,-25.53,152.68,2008,2008,25,female,1,1.00
Maryborough,-25.53,152.68,2008,2008,25,female,1,1.00
Maryborough,-25.53,152.68,2008,2008,25,female,1,1.00
Maryborough,-25.53,152.68,2008,2008,25,female,1,1.00
Maryborough,-25.53,152.68,2008,2008,25,female,1,1.02
Maryborough,-25.53,152.68,2008,2008,25,female,1,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,1,1.03
Maryborough,-25.53,152.68,2008,2008,29,female,1,0.93
Maryborough,-25.53,152.68,2008,2008,29,female,1,0.95
Maryborough,-25.53,152.68,2008,2008,29,female,1,0.90
Maryborough,-25.53,152.68,2008,2008,29,female,1,0.90
Maryborough,-25.53,152.68,2008,2008,29,female,1,0.98
Maryborough,-25.53,152.68,2008,2008,29,female,1,0.93
Maryborough,-25.53,152.68,2008,2008,29,female,1,0.93
Maryborough,-25.53,152.68,2008,2008,29,female,1,0.97
Maryborough,-25.53,152.68,2008,2008,29,female,1,0.97
Maryborough,-25.53,152.68,2008,2008,29,female,1,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.90
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.90
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.95
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.97
Maryborough,-25.53,152.68,2008,2008,25,male,1,0.85
Maryborough,-25.53,152.68,2008,2008,25,male,1,0.85
Maryborough,-25.53,152.68,2008,2008,25,male,1,0.85
Maryborough,-25.53,152.68,2008,2008,25,male,1,0.87
Maryborough,-25.53,152.68,2008,2008,25,male,1,0.90
Maryborough,-25.53,152.68,2008,2008,25,male,1,0.90
Maryborough,-25.53,152.68,2008,2008,25,male,1,0.90
Maryborough,-25.53,152.68,2008,2008,25,male,1,0.92
Maryborough,-25.53,152.68,2008,2008,25,male,1,0.93
Maryborough,-25.53,152.68,2008,2008,25,male,1,0.93
Maryborough,-25.53,152.68,2008,2008,29,male,1,0.80
Maryborough,-25.53,152.68,2008,2008,29,male,1,0.83
Maryborough,-25.53,152.68,2008,2008,29,male,1,0.82
Maryborough,-25.53,152.68,2008,2008,29,male,1,0.77
Maryborough,-25.53,152.68,2008,2008,29,male,1,0.80
Maryborough,-25.53,152.68,2008,2008,29,male,1,0.80
Maryborough,-25.53,152.68,2008,2008,29,male,1,0.83
Maryborough,-25.53,152.68,2008,2008,29,male,1,0.82
Maryborough,-25.53,152.68,2008,2008,29,male,1,0.88
Maryborough,-25.53,152.68,2008,2008,29,male,1,0.82
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.08
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.08
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.13
Maryborough,-25.53,152.68,2008,2008,25,female,2,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,2,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,2,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,2,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,2,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,2,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,2,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,2,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,2,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,2,1.03
Maryborough,-25.53,152.68,2008,2008,29,female,2,0.93
Maryborough,-25.53,152.68,2008,2008,29,female,2,0.95
Maryborough,-25.53,152.68,2008,2008,29,female,2,0.95
Maryborough,-25.53,152.68,2008,2008,29,female,2,0.93
Maryborough,-25.53,152.68,2008,2008,29,female,2,1.00
Maryborough,-25.53,152.68,2008,2008,29,female,2,0.93
Maryborough,-25.53,152.68,2008,2008,29,female,2,0.90
Maryborough,-25.53,152.68,2008,2008,29,female,2,0.92
Maryborough,-25.53,152.68,2008,2008,29,female,2,0.88
Maryborough,-25.53,152.68,2008,2008,29,female,2,0.93
Maryborough,-25.53,152.68,2008,2008,29,female,2,0.95
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.95
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.95
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,25,male,2,0.90
Maryborough,-25.53,152.68,2008,2008,25,male,2,0.90
Maryborough,-25.53,152.68,2008,2008,25,male,2,0.90
Maryborough,-25.53,152.68,2008,2008,25,male,2,0.92
Maryborough,-25.53,152.68,2008,2008,25,male,2,0.92
Maryborough,-25.53,152.68,2008,2008,25,male,2,0.92
Maryborough,-25.53,152.68,2008,2008,25,male,2,0.93
Maryborough,-25.53,152.68,2008,2008,25,male,2,0.93
Maryborough,-25.53,152.68,2008,2008,25,male,2,0.93
Maryborough,-25.53,152.68,2008,2008,25,male,2,0.98
Maryborough,-25.53,152.68,2008,2008,29,male,2,0.83
Maryborough,-25.53,152.68,2008,2008,29,male,2,0.80
Maryborough,-25.53,152.68,2008,2008,29,male,2,0.85
Maryborough,-25.53,152.68,2008,2008,29,male,2,0.85
Maryborough,-25.53,152.68,2008,2008,29,male,2,0.82
Maryborough,-25.53,152.68,2008,2008,29,male,2,0.83
Maryborough,-25.53,152.68,2008,2008,29,male,2,0.82
Maryborough,-25.53,152.68,2008,2008,29,male,2,0.80
Maryborough,-25.53,152.68,2008,2008,29,male,2,0.83
Maryborough,-25.53,152.68,2008,2008,29,male,2,0.88
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.05
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.08
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.10
Maryborough,-25.53,152.68,2008,2008,25,female,3,1.00
Maryborough,-25.53,152.68,2008,2008,25,female,3,1.00
Maryborough,-25.53,152.68,2008,2008,25,female,3,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,3,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,3,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,3,1.03
Maryborough,-25.53,152.68,2008,2008,25,female,3,1.05
Maryborough,-25.53,152.68,2008,2008,25,female,3,1.07
Maryborough,-25.53,152.68,2008,2008,25,female,3,1.07
Maryborough,-25.53,152.68,2008,2008,25,female,3,1.10
Maryborough,-25.53,152.68,2008,2008,29,female,3,0.92
Maryborough,-25.53,152.68,2008,2008,29,female,3,0.97
Maryborough,-25.53,152.68,2008,2008,29,female,3,0.90
Maryborough,-25.53,152.68,2008,2008,29,female,3,0.93
Maryborough,-25.53,152.68,2008,2008,29,female,3,0.93
Maryborough,-25.53,152.68,2008,2008,29,female,3,0.90
Maryborough,-25.53,152.68,2008,2008,29,female,3,0.90
Maryborough,-25.53,152.68,2008,2008,29,female,3,0.97
Maryborough,-25.53,152.68,2008,2008,29,female,3,1.00
Maryborough,-25.53,152.68,2008,2008,29,female,3,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.92
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.95
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.95
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.97
Maryborough,-25.53,152.68,2008,2008,25,male,3,0.87
Maryborough,-25.53,152.68,2008,2008,25,male,3,0.90
Maryborough,-25.53,152.68,2008,2008,25,male,3,0.92
Maryborough,-25.53,152.68,2008,2008,25,male,3,0.92
Maryborough,-25.53,152.68,2008,2008,25,male,3,0.92
Maryborough,-25.53,152.68,2008,2008,25,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,25,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,25,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,25,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,25,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,29,male,3,0.82
Maryborough,-25.53,152.68,2008,2008,29,male,3,0.80
Maryborough,-25.53,152.68,2008,2008,29,male,3,0.83
Maryborough,-25.53,152.68,2008,2008,29,male,3,0.80
Maryborough,-25.53,152.68,2008,2008,29,male,3,0.83
Maryborough,-25.53,152.68,2008,2008,29,male,3,0.83
Maryborough,-25.53,152.68,2008,2008,29,male,3,0.80
Maryborough,-25.53,152.68,2008,2008,29,male,3,0.83
Maryborough,-25.53,152.68,2008,2008,29,male,3,0.83
Maryborough,-25.53,152.68,2008,2008,29,male,3,0.82
Redland_Bay,-27.6,153.30,2008,2008,18,female,1,1.00
Redland_Bay,-27.6,153.30,2008,2008,18,female,1,1.02
Redland_Bay,-27.6,153.30,2008,2008,18,female,1,1.03
Redland_Bay,-27.6,153.30,2008,2008,18,female,1,1.03
Redland_Bay,-27.6,153.30,2008,2008,18,female,1,1.03
Redland_Bay,-27.6,153.30,2008,2008,18,female,1,1.05
Redland_Bay,-27.6,153.30,2008,2008,18,female,1,1.05
Redland_Bay,-27.6,153.30,2008,2008,18,female,1,1.07
Redland_Bay,-27.6,153.30,2008,2008,18,female,1,1.07
Redland_Bay,-27.6,153.30,2008,2008,18,female,1,1.10
Redland_Bay,-27.6,153.30,2008,2008,25,female,1,1.00
Redland_Bay,-27.6,153.30,2008,2008,25,female,1,1.00
Redland_Bay,-27.6,153.30,2008,2008,25,female,1,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,1,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,1,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,1,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,1,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,1,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,1,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,1,1.03
Redland_Bay,-27.6,153.30,2008,2008,29,female,1,1.00
Redland_Bay,-27.6,153.30,2008,2008,29,female,1,0.93
Redland_Bay,-27.6,153.30,2008,2008,29,female,1,0.92
Redland_Bay,-27.6,153.30,2008,2008,29,female,1,0.95
Redland_Bay,-27.6,153.30,2008,2008,29,female,1,0.97
Redland_Bay,-27.6,153.30,2008,2008,29,female,1,0.90
Redland_Bay,-27.6,153.30,2008,2008,29,female,1,0.97
Redland_Bay,-27.6,153.30,2008,2008,29,female,1,0.93
Redland_Bay,-27.6,153.30,2008,2008,29,female,1,0.90
Redland_Bay,-27.6,153.30,2008,2008,29,female,1,0.97
Redland_Bay,-27.6,153.30,2008,2008,18,male,1,0.90
Redland_Bay,-27.6,153.30,2008,2008,18,male,1,0.90
Redland_Bay,-27.6,153.30,2008,2008,18,male,1,0.90
Redland_Bay,-27.6,153.30,2008,2008,18,male,1,0.92
Redland_Bay,-27.6,153.30,2008,2008,18,male,1,0.93
Redland_Bay,-27.6,153.30,2008,2008,18,male,1,0.95
Redland_Bay,-27.6,153.30,2008,2008,18,male,1,0.95
Redland_Bay,-27.6,153.30,2008,2008,18,male,1,0.95
Redland_Bay,-27.6,153.30,2008,2008,18,male,1,0.95
Redland_Bay,-27.6,153.30,2008,2008,18,male,1,0.97
Redland_Bay,-27.6,153.30,2008,2008,25,male,1,0.87
Redland_Bay,-27.6,153.30,2008,2008,25,male,1,0.87
Redland_Bay,-27.6,153.30,2008,2008,25,male,1,0.88
Redland_Bay,-27.6,153.30,2008,2008,25,male,1,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,1,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,1,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,1,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,1,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,1,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,1,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,1,0.92
Redland_Bay,-27.6,153.30,2008,2008,25,male,1,0.93
Redland_Bay,-27.6,153.30,2008,2008,29,male,1,0.87
Redland_Bay,-27.6,153.30,2008,2008,29,male,1,0.85
Redland_Bay,-27.6,153.30,2008,2008,29,male,1,0.83
Redland_Bay,-27.6,153.30,2008,2008,29,male,1,0.87
Redland_Bay,-27.6,153.30,2008,2008,29,male,1,0.87
Redland_Bay,-27.6,153.30,2008,2008,29,male,1,0.78
Redland_Bay,-27.6,153.30,2008,2008,29,male,1,0.82
Redland_Bay,-27.6,153.30,2008,2008,29,male,1,0.82
Redland_Bay,-27.6,153.30,2008,2008,29,male,1,0.88
Redland_Bay,-27.6,153.30,2008,2008,29,male,1,0.78
Redland_Bay,-27.6,153.30,2008,2008,18,female,2,1.03
Redland_Bay,-27.6,153.30,2008,2008,18,female,2,1.05
Redland_Bay,-27.6,153.30,2008,2008,18,female,2,1.05
Redland_Bay,-27.6,153.30,2008,2008,18,female,2,1.05
Redland_Bay,-27.6,153.30,2008,2008,18,female,2,1.07
Redland_Bay,-27.6,153.30,2008,2008,18,female,2,1.07
Redland_Bay,-27.6,153.30,2008,2008,18,female,2,1.07
Redland_Bay,-27.6,153.30,2008,2008,18,female,2,1.08
Redland_Bay,-27.6,153.30,2008,2008,18,female,2,1.08
Redland_Bay,-27.6,153.30,2008,2008,18,female,2,1.10
Redland_Bay,-27.6,153.30,2008,2008,25,female,2,1.02
Redland_Bay,-27.6,153.30,2008,2008,25,female,2,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,2,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,2,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,2,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,2,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,2,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,2,1.05
Redland_Bay,-27.6,153.30,2008,2008,25,female,2,1.07
Redland_Bay,-27.6,153.30,2008,2008,25,female,2,1.07
Redland_Bay,-27.6,153.30,2008,2008,29,female,2,0.92
Redland_Bay,-27.6,153.30,2008,2008,29,female,2,0.93
Redland_Bay,-27.6,153.30,2008,2008,29,female,2,0.95
Redland_Bay,-27.6,153.30,2008,2008,29,female,2,0.98
Redland_Bay,-27.6,153.30,2008,2008,29,female,2,0.98
Redland_Bay,-27.6,153.30,2008,2008,29,female,2,1.00
Redland_Bay,-27.6,153.30,2008,2008,29,female,2,0.93
Redland_Bay,-27.6,153.30,2008,2008,29,female,2,0.97
Redland_Bay,-27.6,153.30,2008,2008,29,female,2,0.95
Redland_Bay,-27.6,153.30,2008,2008,29,female,2,0.95
Redland_Bay,-27.6,153.30,2008,2008,18,male,2,0.92
Redland_Bay,-27.6,153.30,2008,2008,18,male,2,0.92
Redland_Bay,-27.6,153.30,2008,2008,18,male,2,0.93
Redland_Bay,-27.6,153.30,2008,2008,18,male,2,0.93
Redland_Bay,-27.6,153.30,2008,2008,18,male,2,0.93
Redland_Bay,-27.6,153.30,2008,2008,18,male,2,0.95
Redland_Bay,-27.6,153.30,2008,2008,18,male,2,0.95
Redland_Bay,-27.6,153.30,2008,2008,18,male,2,0.95
Redland_Bay,-27.6,153.30,2008,2008,18,male,2,0.97
Redland_Bay,-27.6,153.30,2008,2008,18,male,2,0.97
Redland_Bay,-27.6,153.30,2008,2008,25,male,2,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,2,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,2,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,2,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,2,0.92
Redland_Bay,-27.6,153.30,2008,2008,25,male,2,0.92
Redland_Bay,-27.6,153.30,2008,2008,25,male,2,0.93
Redland_Bay,-27.6,153.30,2008,2008,25,male,2,0.95
Redland_Bay,-27.6,153.30,2008,2008,29,male,2,0.83
Redland_Bay,-27.6,153.30,2008,2008,29,male,2,0.85
Redland_Bay,-27.6,153.30,2008,2008,29,male,2,0.87
Redland_Bay,-27.6,153.30,2008,2008,29,male,2,0.88
Redland_Bay,-27.6,153.30,2008,2008,29,male,2,0.77
Redland_Bay,-27.6,153.30,2008,2008,29,male,2,0.80
Redland_Bay,-27.6,153.30,2008,2008,29,male,2,0.85
Redland_Bay,-27.6,153.30,2008,2008,29,male,2,0.82
Redland_Bay,-27.6,153.30,2008,2008,29,male,2,0.78
Redland_Bay,-27.6,153.30,2008,2008,29,male,2,0.85
Redland_Bay,-27.6,153.30,2008,2008,18,female,3,1.03
Redland_Bay,-27.6,153.30,2008,2008,18,female,3,1.03
Redland_Bay,-27.6,153.30,2008,2008,18,female,3,1.05
Redland_Bay,-27.6,153.30,2008,2008,18,female,3,1.05
Redland_Bay,-27.6,153.30,2008,2008,18,female,3,1.07
Redland_Bay,-27.6,153.30,2008,2008,18,female,3,1.07
Redland_Bay,-27.6,153.30,2008,2008,18,female,3,1.08
Redland_Bay,-27.6,153.30,2008,2008,18,female,3,1.08
Redland_Bay,-27.6,153.30,2008,2008,18,female,3,1.10
Redland_Bay,-27.6,153.30,2008,2008,18,female,3,1.10
Redland_Bay,-27.6,153.30,2008,2008,25,female,3,1.02
Redland_Bay,-27.6,153.30,2008,2008,25,female,3,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,3,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,3,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,3,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,3,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,3,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,3,1.03
Redland_Bay,-27.6,153.30,2008,2008,25,female,3,1.07
Redland_Bay,-27.6,153.30,2008,2008,25,female,3,1.07
Redland_Bay,-27.6,153.30,2008,2008,29,female,3,0.95
Redland_Bay,-27.6,153.30,2008,2008,29,female,3,0.92
Redland_Bay,-27.6,153.30,2008,2008,29,female,3,0.93
Redland_Bay,-27.6,153.30,2008,2008,29,female,3,0.90
Redland_Bay,-27.6,153.30,2008,2008,29,female,3,0.95
Redland_Bay,-27.6,153.30,2008,2008,29,female,3,0.90
Redland_Bay,-27.6,153.30,2008,2008,29,female,3,0.93
Redland_Bay,-27.6,153.30,2008,2008,29,female,3,0.97
Redland_Bay,-27.6,153.30,2008,2008,29,female,3,0.93
Redland_Bay,-27.6,153.30,2008,2008,29,female,3,0.87
Redland_Bay,-27.6,153.30,2008,2008,18,male,3,0.93
Redland_Bay,-27.6,153.30,2008,2008,18,male,3,0.95
Redland_Bay,-27.6,153.30,2008,2008,18,male,3,0.95
Redland_Bay,-27.6,153.30,2008,2008,18,male,3,0.95
Redland_Bay,-27.6,153.30,2008,2008,18,male,3,0.97
Redland_Bay,-27.6,153.30,2008,2008,18,male,3,0.97
Redland_Bay,-27.6,153.30,2008,2008,18,male,3,0.97
Redland_Bay,-27.6,153.30,2008,2008,18,male,3,0.98
Redland_Bay,-27.6,153.30,2008,2008,18,male,3,0.98
Redland_Bay,-27.6,153.30,2008,2008,18,male,3,1.00
Redland_Bay,-27.6,153.30,2008,2008,25,male,3,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,3,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,3,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,3,0.90
Redland_Bay,-27.6,153.30,2008,2008,25,male,3,0.92
Redland_Bay,-27.6,153.30,2008,2008,25,male,3,0.92
Redland_Bay,-27.6,153.30,2008,2008,25,male,3,0.93
Redland_Bay,-27.6,153.30,2008,2008,25,male,3,0.93
Redland_Bay,-27.6,153.30,2008,2008,25,male,3,0.93
Redland_Bay,-27.6,153.30,2008,2008,25,male,3,0.97
Redland_Bay,-27.6,153.30,2008,2008,29,male,3,0.83
