Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Wing_thorax_ratio
Crooked_River,-34.73,150.80,2008,2008,18,male,1,2.26
Crooked_River,-34.73,150.80,2008,2008,18,male,1,2.40
Crooked_River,-34.73,150.80,2008,2008,18,male,1,2.36
Crooked_River,-34.73,150.80,2008,2008,18,male,2,2.36
Crooked_River,-34.73,150.80,2008,2008,18,male,2,2.26
Crooked_River,-34.73,150.80,2008,2008,18,male,2,2.28
Crooked_River,-34.73,150.80,2008,2008,18,male,2,2.34
Crooked_River,-34.73,150.80,2008,2008,18,male,2,2.36
Crooked_River,-34.73,150.80,2008,2008,18,male,2,2.37
Crooked_River,-34.73,150.80,2008,2008,18,male,2,2.30
Crooked_River,-34.73,150.80,2008,2008,18,male,2,2.32
Crooked_River,-34.73,150.80,2008,2008,18,male,2,2.41
Crooked_River,-34.73,150.80,2008,2008,18,male,2,2.39
Crooked_River,-34.73,150.80,2008,2008,18,male,3,2.34
Crooked_River,-34.73,150.80,2008,2008,18,male,3,2.44
Crooked_River,-34.73,150.80,2008,2008,18,male,3,2.30
Crooked_River,-34.73,150.80,2008,2008,18,male,3,2.46
Crooked_River,-34.73,150.80,2008,2008,18,male,3,2.44
Crooked_River,-34.73,150.80,2008,2008,18,male,3,2.31
Crooked_River,-34.73,150.80,2008,2008,18,male,3,2.43
Crooked_River,-34.73,150.80,2008,2008,18,male,3,2.28
Crooked_River,-34.73,150.80,2008,2008,18,male,3,2.44
Crooked_River,-34.73,150.80,2008,2008,18,male,3,2.47
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.05
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.16
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.17
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.08
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.17
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.05
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.03
Crooked_River,-34.73,150.80,2008,2008,25,female,1,2.13
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.19
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.27
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.22
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.17
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.07
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.19
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.22
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.16
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.12
Crooked_River,-34.73,150.80,2008,2008,25,female,2,2.15
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.00
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.12
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.14
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.17
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.12
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.07
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.14
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.11
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.16
Crooked_River,-34.73,150.80,2008,2008,25,female,3,2.16
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.12
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.09
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.06
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.06
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.07
Crooked_River,-34.73,150.80,2008,2008,25,male,1,2.04
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.27
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.14
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.24
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.20
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.14
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.10
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.20
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.08
Crooked_River,-34.73,150.80,2008,2008,25,male,2,2.21
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.14
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.17
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.20
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.20
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.08
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.14
Crooked_River,-34.73,150.80,2008,2008,25,male,3,2.07
Crooked_River,-34.73,150.80,2008,2008,29,female,1,1.96
Crooked_River,-34.73,150.80,2008,2008,29,female,1,2.08
Crooked_River,-34.73,150.80,2008,2008,29,female,1,2.09
Crooked_River,-34.73,150.80,2008,2008,29,female,1,2.00
Crooked_River,-34.73,150.80,2008,2008,29,female,1,2.16
Crooked_River,-34.73,150.80,2008,2008,29,female,1,2.17
Crooked_River,-34.73,150.80,2008,2008,29,female,1,2.01
Crooked_River,-34.73,150.80,2008,2008,29,female,1,2.11
Crooked_River,-34.73,150.80,2008,2008,29,female,1,2.06
Crooked_River,-34.73,150.80,2008,2008,29,female,1,2.08
Crooked_River,-34.73,150.80,2008,2008,29,female,1,2.16
Crooked_River,-34.73,150.80,2008,2008,29,female,2,2.10
Crooked_River,-34.73,150.80,2008,2008,29,female,2,2.12
Crooked_River,-34.73,150.80,2008,2008,29,female,2,2.15
Crooked_River,-34.73,150.80,2008,2008,29,female,2,2.11
Crooked_River,-34.73,150.80,2008,2008,29,female,2,2.12
Crooked_River,-34.73,150.80,2008,2008,29,female,2,2.10
Crooked_River,-34.73,150.80,2008,2008,29,female,2,2.09
Crooked_River,-34.73,150.80,2008,2008,29,female,2,2.14
Crooked_River,-34.73,150.80,2008,2008,29,female,2,2.08
Crooked_River,-34.73,150.80,2008,2008,29,female,2,2.10
Crooked_River,-34.73,150.80,2008,2008,29,female,3,2.17
Crooked_River,-34.73,150.80,2008,2008,29,female,3,2.09
Crooked_River,-34.73,150.80,2008,2008,29,female,3,2.05
Crooked_River,-34.73,150.80,2008,2008,29,female,3,2.15
Crooked_River,-34.73,150.80,2008,2008,29,female,3,2.17
Crooked_River,-34.73,150.80,2008,2008,29,female,3,2.13
Crooked_River,-34.73,150.80,2008,2008,29,female,3,2.09
Crooked_River,-34.73,150.80,2008,2008,29,female,3,2.12
Crooked_River,-34.73,150.80,2008,2008,29,female,3,2.08
Crooked_River,-34.73,150.80,2008,2008,29,male,1,2.04
Crooked_River,-34.73,150.80,2008,2008,29,male,1,2.11
Crooked_River,-34.73,150.80,2008,2008,29,male,1,2.04
Crooked_River,-34.73,150.80,2008,2008,29,male,1,2.05
Crooked_River,-34.73,150.80,2008,2008,29,male,1,2.08
Crooked_River,-34.73,150.80,2008,2008,29,male,1,2.17
Crooked_River,-34.73,150.80,2008,2008,29,male,1,2.08
Crooked_River,-34.73,150.80,2008,2008,29,male,1,2.04
Crooked_River,-34.73,150.80,2008,2008,29,male,1,2.12
Crooked_River,-34.73,150.80,2008,2008,29,male,1,2.07
Crooked_River,-34.73,150.80,2008,2008,29,male,1,2.13
Crooked_River,-34.73,150.80,2008,2008,29,male,2,2.13
Crooked_River,-34.73,150.80,2008,2008,29,male,2,2.11
Crooked_River,-34.73,150.80,2008,2008,29,male,2,2.13
Crooked_River,-34.73,150.80,2008,2008,29,male,2,2.17
Crooked_River,-34.73,150.80,2008,2008,29,male,2,2.09
Crooked_River,-34.73,150.80,2008,2008,29,male,2,2.03
Crooked_River,-34.73,150.80,2008,2008,29,male,2,2.20
Crooked_River,-34.73,150.80,2008,2008,29,male,2,2.17
Crooked_River,-34.73,150.80,2008,2008,29,male,2,2.13
Crooked_River,-34.73,150.80,2008,2008,29,male,2,2.05
Crooked_River,-34.73,150.80,2008,2008,29,male,3,2.10
Crooked_River,-34.73,150.80,2008,2008,29,male,3,2.13
Crooked_River,-34.73,150.80,2008,2008,29,male,3,2.15
Crooked_River,-34.73,150.80,2008,2008,29,male,3,2.06
Crooked_River,-34.73,150.80,2008,2008,29,male,3,2.13
Crooked_River,-34.73,150.80,2008,2008,29,male,3,2.09
Crooked_River,-34.73,150.80,2008,2008,29,male,3,2.12
Crooked_River,-34.73,150.80,2008,2008,29,male,3,2.10
Crooked_River,-34.73,150.80,2008,2008,29,male,3,2.09
Crooked_River,-34.73,150.80,2008,2008,29,male,3,2.16
Nowra,-34.90,150.60,2008,2008,18,female,1,2.28
Nowra,-34.90,150.60,2008,2008,18,female,1,2.42
Nowra,-34.90,150.60,2008,2008,18,female,1,2.32
Nowra,-34.90,150.60,2008,2008,18,female,1,2.35
Nowra,-34.90,150.60,2008,2008,18,female,1,2.35
Nowra,-34.90,150.60,2008,2008,18,female,1,2.36
Nowra,-34.90,150.60,2008,2008,18,female,1,2.43
Nowra,-34.90,150.60,2008,2008,18,female,1,2.20
Nowra,-34.90,150.60,2008,2008,18,female,1,2.27
Nowra,-34.90,150.60,2008,2008,18,female,1,2.40
Nowra,-34.90,150.60,2008,2008,18,female,2,2.29
Nowra,-34.90,150.60,2008,2008,18,female,2,2.29
Nowra,-34.90,150.60,2008,2008,18,female,2,2.38
Nowra,-34.90,150.60,2008,2008,18,female,2,2.27
Nowra,-34.90,150.60,2008,2008,18,female,2,2.36
Nowra,-34.90,150.60,2008,2008,18,female,2,2.34
Nowra,-34.90,150.60,2008,2008,18,female,2,2.23
Nowra,-34.90,150.60,2008,2008,18,female,2,2.30
Nowra,-34.90,150.60,2008,2008,18,female,2,2.27
Nowra,-34.90,150.60,2008,2008,18,female,2,2.22
Nowra,-34.90,150.60,2008,2008,18,female,3,2.40
Nowra,-34.90,150.60,2008,2008,18,female,3,2.31
Nowra,-34.90,150.60,2008,2008,18,female,3,2.40
Nowra,-34.90,150.60,2008,2008,18,female,3,2.31
Nowra,-34.90,150.60,2008,2008,18,female,3,2.29
Nowra,-34.90,150.60,2008,2008,18,female,3,2.36
Nowra,-34.90,150.60,2008,2008,18,female,3,2.30
Nowra,-34.90,150.60,2008,2008,18,female,3,2.41
Nowra,-34.90,150.60,2008,2008,18,female,3,2.40
Nowra,-34.90,150.60,2008,2008,18,female,3,2.35
Nowra,-34.90,150.60,2008,2008,18,male,1,2.40
Nowra,-34.90,150.60,2008,2008,18,male,1,2.36
Nowra,-34.90,150.60,2008,2008,18,male,1,2.32
Nowra,-34.90,150.60,2008,2008,18,male,1,2.43
Nowra,-34.90,150.60,2008,2008,18,male,1,2.46
Nowra,-34.90,150.60,2008,2008,18,male,1,2.38
Nowra,-34.90,150.60,2008,2008,18,male,1,2.46
Nowra,-34.90,150.60,2008,2008,18,male,1,2.38
Nowra,-34.90,150.60,2008,2008,18,male,1,2.37
Nowra,-34.90,150.60,2008,2008,18,male,1,2.38
Nowra,-34.90,150.60,2008,2008,18,male,1,2.42
Nowra,-34.90,150.60,2008,2008,18,male,2,2.31
Nowra,-34.90,150.60,2008,2008,18,male,2,2.34
Nowra,-34.90,150.60,2008,2008,18,male,2,2.37
Nowra,-34.90,150.60,2008,2008,18,male,2,2.32
Nowra,-34.90,150.60,2008,2008,18,male,2,2.25
Nowra,-34.90,150.60,2008,2008,18,male,2,2.35
Nowra,-34.90,150.60,2008,2008,18,male,2,2.35
Nowra,-34.90,150.60,2008,2008,18,male,2,2.40
Nowra,-34.90,150.60,2008,2008,18,male,2,2.25
Nowra,-34.90,150.60,2008,2008,18,male,2,2.36
Nowra,-34.90,150.60,2008,2008,18,male,3,2.38
Nowra,-34.90,150.60,2008,2008,18,male,3,2.43
Nowra,-34.90,150.60,2008,2008,18,male,3,2.38
Nowra,-34.90,150.60,2008,2008,18,male,3,2.33
Nowra,-34.90,150.60,2008,2008,18,male,3,2.30
Nowra,-34.90,150.60,2008,2008,18,male,3,2.36
Nowra,-34.90,150.60,2008,2008,18,male,3,2.43
Nowra,-34.90,150.60,2008,2008,18,male,3,2.24
Nowra,-34.90,150.60,2008,2008,18,male,3,2.40
Nowra,-34.90,150.60,2008,2008,25,female,1,2.05
Nowra,-34.90,150.60,2008,2008,25,female,1,2.05
Nowra,-34.90,150.60,2008,2008,25,female,1,2.13
Nowra,-34.90,150.60,2008,2008,25,female,1,2.17
Nowra,-34.90,150.60,2008,2008,25,female,1,2.06
Nowra,-34.90,150.60,2008,2008,25,female,1,2.03
Nowra,-34.90,150.60,2008,2008,25,female,1,2.28
Nowra,-34.90,150.60,2008,2008,25,female,1,2.13
Nowra,-34.90,150.60,2008,2008,25,female,2,2.04
Nowra,-34.90,150.60,2008,2008,25,female,2,2.12
Nowra,-34.90,150.60,2008,2008,25,female,2,2.15
Nowra,-34.90,150.60,2008,2008,25,female,2,2.04
Nowra,-34.90,150.60,2008,2008,25,female,2,2.11
Nowra,-34.90,150.60,2008,2008,25,female,2,2.04
Nowra,-34.90,150.60,2008,2008,25,female,2,2.04
Nowra,-34.90,150.60,2008,2008,25,female,2,2.08
Nowra,-34.90,150.60,2008,2008,25,female,2,2.17
Nowra,-34.90,150.60,2008,2008,25,female,2,2.13
Nowra,-34.90,150.60,2008,2008,25,female,3,2.02
Nowra,-34.90,150.60,2008,2008,25,female,3,2.16
Nowra,-34.90,150.60,2008,2008,25,female,3,2.17
Nowra,-34.90,150.60,2008,2008,25,female,3,2.07
Nowra,-34.90,150.60,2008,2008,25,female,3,2.00
Nowra,-34.90,150.60,2008,2008,25,female,3,2.02
Nowra,-34.90,150.60,2008,2008,25,female,3,2.06
Nowra,-34.90,150.60,2008,2008,25,female,3,2.12
Nowra,-34.90,150.60,2008,2008,25,female,3,2.06
Nowra,-34.90,150.60,2008,2008,25,female,3,2.21
Nowra,-34.90,150.60,2008,2008,25,male,1,2.12
Nowra,-34.90,150.60,2008,2008,25,male,1,2.14
Nowra,-34.90,150.60,2008,2008,25,male,1,2.06
Nowra,-34.90,150.60,2008,2008,25,male,1,2.04
Nowra,-34.90,150.60,2008,2008,25,male,1,2.13
Nowra,-34.90,150.60,2008,2008,25,male,1,2.25
Nowra,-34.90,150.60,2008,2008,25,male,1,2.14
Nowra,-34.90,150.60,2008,2008,25,male,1,2.30
Nowra,-34.90,150.60,2008,2008,25,male,1,1.98
Nowra,-34.90,150.60,2008,2008,25,male,2,2.16
Nowra,-34.90,150.60,2008,2008,25,male,2,2.19
Nowra,-34.90,150.60,2008,2008,25,male,2,2.15
Nowra,-34.90,150.60,2008,2008,25,male,2,2.14
Nowra,-34.90,150.60,2008,2008,25,male,2,2.18
Nowra,-34.90,150.60,2008,2008,25,male,2,2.18
Nowra,-34.90,150.60,2008,2008,25,male,2,2.07
Nowra,-34.90,150.60,2008,2008,25,male,2,2.19
Nowra,-34.90,150.60,2008,2008,25,male,2,2.10
Nowra,-34.90,150.60,2008,2008,25,male,3,2.14
Nowra,-34.90,150.60,2008,2008,25,male,3,2.12
Nowra,-34.90,150.60,2008,2008,25,male,3,2.10
Nowra,-34.90,150.60,2008,2008,25,male,3,2.13
Nowra,-34.90,150.60,2008,2008,25,male,3,2.10
Nowra,-34.90,150.60,2008,2008,25,male,3,2.02
Nowra,-34.90,150.60,2008,2008,25,male,3,2.10
Nowra,-34.90,150.60,2008,2008,25,male,3,2.22
Nowra,-34.90,150.60,2008,2008,29,female,1,2.08
Nowra,-34.90,150.60,2008,2008,29,female,1,2.19
Nowra,-34.90,150.60,2008,2008,29,female,1,2.05
Nowra,-34.90,150.60,2008,2008,29,female,1,2.09
Nowra,-34.90,150.60,2008,2008,29,female,1,2.02
Nowra,-34.90,150.60,2008,2008,29,female,1,2.15
Nowra,-34.90,150.60,2008,2008,29,female,1,2.07
Nowra,-34.90,150.60,2008,2008,29,female,1,2.03
Nowra,-34.90,150.60,2008,2008,29,female,1,2.08
Nowra,-34.90,150.60,2008,2008,29,female,1,2.03
Nowra,-34.90,150.60,2008,2008,29,female,3,2.11
Nowra,-34.90,150.60,2008,2008,29,female,3,2.13
Nowra,-34.90,150.60,2008,2008,29,female,3,2.10
Nowra,-34.90,150.60,2008,2008,29,female,3,2.06
Nowra,-34.90,150.60,2008,2008,29,female,3,2.06
Nowra,-34.90,150.60,2008,2008,29,female,3,2.23
Nowra,-34.90,150.60,2008,2008,29,female,3,2.03
Nowra,-34.90,150.60,2008,2008,29,female,3,2.09
Nowra,-34.90,150.60,2008,2008,29,female,3,2.06
Nowra,-34.90,150.60,2008,2008,29,female,3,2.07
Nowra,-34.90,150.60,2008,2008,29,female,3,2.09
Nowra,-34.90,150.60,2008,2008,29,male,1,2.12
Nowra,-34.90,150.60,2008,2008,29,male,1,2.09
Nowra,-34.90,150.60,2008,2008,29,male,1,2.09
Nowra,-34.90,150.60,2008,2008,29,male,1,2.05
Nowra,-34.90,150.60,2008,2008,29,male,1,2.08
Nowra,-34.90,150.60,2008,2008,29,male,1,2.12
Nowra,-34.90,150.60,2008,2008,29,male,1,2.07
Nowra,-34.90,150.60,2008,2008,29,male,1,2.02
Nowra,-34.90,150.60,2008,2008,29,male,1,2.00
Nowra,-34.90,150.60,2008,2008,29,male,1,2.25
Nowra,-34.90,150.60,2008,2008,29,male,3,2.05
Nowra,-34.90,150.60,2008,2008,29,male,3,2.10
Nowra,-34.90,150.60,2008,2008,29,male,3,2.08
Nowra,-34.90,150.60,2008,2008,29,male,3,2.01
Nowra,-34.90,150.60,2008,2008,29,male,3,2.08
Nowra,-34.90,150.60,2008,2008,29,male,3,2.05
Nowra,-34.90,150.60,2008,2008,29,male,3,2.04
Nowra,-34.90,150.60,2008,2008,29,male,3,2.06
Nowra,-34.90,150.60,2008,2008,29,male,3,2.03
Nowra,-34.90,150.60,2008,2008,29,male,3,2.04
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.47
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.32
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.34
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.32
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.30
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.39
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.33
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.19
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.32
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.34
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.27
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.32
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.31
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.35
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.32
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.25
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.34
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.30
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.29
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.29
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.28
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.29
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.23
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.30
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.41
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.34
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.33
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.24
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.23
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.38
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.30
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.29
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.36
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.52
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.41
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.24
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.52
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.38
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.36
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.42
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.42
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.29
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.31
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.39
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.34
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.22
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.33
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.23
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.37
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.38
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.25
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.35
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.35
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.29
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.39
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.35
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.41
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.35
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.37
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.33
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.36
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.02
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.08
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.11
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.11
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.12
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.08
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.09
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.05
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,1.97
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.08
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.09
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.15
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.06
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.06
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,1.99
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.04
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.14
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.06
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.10
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.13
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.18
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.15
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.20
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,1.98
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.19
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.09
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.17
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.26
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.16
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.06
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.10
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.07
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.10
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.06
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.05
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,1.94
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.10
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.12
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,2.03
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.02
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.15
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.11
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.10
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.02
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.08
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.08
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.25
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,2.20
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.05
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.14
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.31
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.18
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.13
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.18
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.24
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.34
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.21
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.14
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.02
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.14
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.03
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.00
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.12
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.12
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.09
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.11
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.09
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.14
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,2.12
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,2.06
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,2.12
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,2.08
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,2.07
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,2.05
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,2.04
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,2.19
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,2.13
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,2.07
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,2.02
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,2.05
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,2.05
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,2.11
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,2.12
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,2.11
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,2.10
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,2.10
